INDICADOR_x,PAIS,Año_x,VALOR,INDICADOR_y,Año_y,TASA %
PIB expresado en Millones de USD,El Salvador,2019,26881,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2020,15.70235
PIB expresado en Millones de USD,El Salvador,2020,24930,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2015,-0.87929074
PIB expresado en Millones de USD,El Salvador,2020,24930,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2016,-12.8464028
PIB expresado en Millones de USD,El Salvador,2020,24930,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2017,13.32863692
PIB expresado en Millones de USD,El Salvador,2020,24930,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2018,-5.61444596
PIB expresado en Millones de USD,El Salvador,2020,24930,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2019,-3.91902136
PIB expresado en Millones de USD,El Salvador,2020,24930,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2020,15.70235
PIB expresado en Millones de USD,Granada,2015,997,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2015,-4.40364847
PIB expresado en Millones de USD,Granada,2015,997,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2016,-2.35008481
PIB expresado en Millones de USD,Granada,2015,997,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2017,-0.76115081
PIB expresado en Millones de USD,Granada,2015,997,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2018,-0.62655222
PIB expresado en Millones de USD,Granada,2015,997,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2019,3.139509637
PIB expresado en Millones de USD,Granada,2015,997,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2020,-0.349939
PIB expresado en Millones de USD,Granada,2016,1061,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2015,-4.40364847
PIB expresado en Millones de USD,Granada,2016,1061,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2016,-2.35008481
PIB expresado en Millones de USD,Granada,2016,1061,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2017,-0.76115081
PIB expresado en Millones de USD,Granada,2016,1061,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2018,-0.62655222
PIB expresado en Millones de USD,Granada,2016,1061,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2019,3.139509637
PIB expresado en Millones de USD,Granada,2016,1061,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2020,-0.349939
PIB expresado en Millones de USD,Granada,2017,1125,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2015,-4.40364847
PIB expresado en Millones de USD,Granada,2017,1125,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2016,-2.35008481
PIB expresado en Millones de USD,Granada,2017,1125,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2017,-0.76115081
PIB expresado en Millones de USD,Granada,2017,1125,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2018,-0.62655222
PIB expresado en Millones de USD,Granada,2017,1125,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2019,3.139509637
PIB expresado en Millones de USD,Granada,2017,1125,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2020,-0.349939
PIB expresado en Millones de USD,Granada,2018,1166,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2015,-4.40364847
PIB expresado en Millones de USD,Granada,2018,1166,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2016,-2.35008481
PIB expresado en Millones de USD,Granada,2018,1166,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2017,-0.76115081
PIB expresado en Millones de USD,Granada,2018,1166,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2018,-0.62655222
PIB expresado en Millones de USD,Granada,2018,1166,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2019,3.139509637
PIB expresado en Millones de USD,Granada,2018,1166,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2020,-0.349939
PIB expresado en Millones de USD,Granada,2019,1213,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2015,-4.40364847
PIB expresado en Millones de USD,Granada,2019,1213,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2016,-2.35008481
PIB expresado en Millones de USD,Granada,2019,1213,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2017,-0.76115081
PIB expresado en Millones de USD,Granada,2019,1213,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2018,-0.62655222
PIB expresado en Millones de USD,Granada,2019,1213,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2019,3.139509637
PIB expresado en Millones de USD,Granada,2019,1213,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2020,-0.349939
PIB expresado en Millones de USD,Granada,2020,1043,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2015,-4.40364847
PIB expresado en Millones de USD,Granada,2020,1043,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2016,-2.35008481
PIB expresado en Millones de USD,Granada,2020,1043,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2017,-0.76115081
PIB expresado en Millones de USD,Granada,2020,1043,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2018,-0.62655222
PIB expresado en Millones de USD,Granada,2020,1043,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2019,3.139509637
PIB expresado en Millones de USD,Granada,2020,1043,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2020,-0.349939
PIB expresado en Millones de USD,Guatemala,2015,62187,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2015,-1.09716361
PIB expresado en Millones de USD,Guatemala,2015,62187,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2016,11.60216727
PIB expresado en Millones de USD,Guatemala,2015,62187,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2017,-6.29019775
PIB expresado en Millones de USD,Guatemala,2015,62187,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2018,-0.73243753
PIB expresado en Millones de USD,Guatemala,2015,62187,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2019,-3.08472174
PIB expresado en Millones de USD,Guatemala,2015,62187,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2020,-0.148196
PIB expresado en Millones de USD,Guatemala,2016,66073,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2015,-1.09716361
PIB expresado en Millones de USD,Guatemala,2016,66073,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2016,11.60216727
PIB expresado en Millones de USD,Guatemala,2016,66073,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2017,-6.29019775
PIB expresado en Millones de USD,Guatemala,2016,66073,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2018,-0.73243753
PIB expresado en Millones de USD,Guatemala,2016,66073,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2019,-3.08472174
PIB expresado en Millones de USD,Guatemala,2016,66073,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2020,-0.148196
PIB expresado en Millones de USD,Guatemala,2017,71655,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2015,-1.09716361
PIB expresado en Millones de USD,Guatemala,2017,71655,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2016,11.60216727
PIB expresado en Millones de USD,Guatemala,2017,71655,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2017,-6.29019775
PIB expresado en Millones de USD,Guatemala,2017,71655,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2018,-0.73243753
PIB expresado en Millones de USD,Guatemala,2017,71655,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2019,-3.08472174
PIB expresado en Millones de USD,Guatemala,2017,71655,Tasa de variación de la intensidad energética del PIB (Oferta primaria de energía/ PIB a precios constantes en dólares de 2010),2020,-0.148196
